
WAVES/D	CurvatureSequence	CurveMag	CurvePhase	EndEffects	HalfCurveMag	HalfCurvePhase	Sequence_angle_energy	Sequence_angle_exp	Sequence_angle_exp_smth	Sequence_phase
	0	1.079918332488156	0.9318180754562349	0	0	0	inf	0	1.423578662504803	19439.09800000003
	0	1.482977477418422	5.51468613454098	0	0	0	inf	0	1.422804735441972	19473.58400000003
	0	1.156393450029636	5.277204697809111	0	0	0	inf	0	1.42201919773273	19507.97000000003
	0	0.9187327765375233	3.938067999485504	0	0	0	inf	0	1.421222050762666	19535.65900000003
	0	0.4243368877771243	4.190196872330958	0	0	0	inf	0	1.420413296169331	19572.54400000002
	0	0.9301008092863383	2.468857208982513	0	0	0	inf	0	1.419592935841825	19606.20000000002
	0	1.557985870350178	5.67374555782024	0	0	0	inf	0	1.418760971920377	19633.88900000002
	0	1.055872966262259	5.883905128639654	0	0	0	inf	0	1.417917406795915	19669.49500000002
	0	0.684398222285506	0.1146583697868664	0	0	0	inf	0	1.417062243109635	19706.38000000002
	0	0.8370281328731658	0.5690154414716133	0	0	0	inf	0	1.416195483752553	19736.16800000002
	0	1.414103810440388	0.6551659880046756	0	0	0	inf	0	1.415317131865061	19773.05300000002
	0	1.515055719365558	4.166930712757129	0	0	0	inf	0	1.414427190836465	19804.54000000002
	0	0.6385451621617854	1.879912223665528	0	0	0	inf	0	1.413525664304522	19841.42500000002
	0	0.2833098570454222	0.2810857377827389	0	0	0	inf	0	1.412612556154967	19875.91100000002
	0	0.5453487089319978	1.520590850168219	0	0	0	inf	0	1.411687870521038	19907.39800000002
	0	0.5264619908642394	0.2069605069174116	0	0	0	inf	0	1.410751611782984	19944.28300000002
	0	0.3855268784424701	4.303087739064487	0	0	0	inf	0	1.409803784567574	19978.76900000002
	0	0.4122516771149329	4.313080076944402	0	0	0	inf	0	1.408844393747598	20010.25600000002
	0	1.112276181477485	4.313198742280051	0	0	0	inf	0	1.407873444441354	20046.24200000002
	0	1.053083017087395	1.956496045434839	0	0	0	inf	0	1.406890942012138	20077.72900000002
	0	0.7821226472877697	1.851177363381545	0	0	0	inf	0	1.405896892067721	20113.71500000002
	0	1.161752277559208	1.634148350405084	0	0	0	inf	0	1.404891300459815	20148.10100000002
	0	0.5971976967531517	0.617721669344057	0	0	0	inf	0	1.403874173283543	20175.79000000002
	0	0.1762388793220024	1.770833281775253	0	0	0	inf	0	1.402845516876892	20211.39600000002
	0	1.266680579315034	3.522612294725135	0	0	0	inf	0	1.401805337820163	20247.00200000002
	0	1.284062507621666	3.473006406098051	0	0	0	inf	0	1.400753642935415	20282.98800000002
	0	0.7230801218659517	0.42867454777452	0	0	0	inf	0	1.399690439285899	20317.37400000002
	0	0.2536846383642474	0.1695812280352911	0	0	0	inf	0	1.398615734175489	20351.03000000002
	0	0.3498875777376694	5.456062989815329	0	0	0	inf	0	1.397529535148101	20378.71900000002
	0	1.112352624093161	5.759065791469652	0	0	0	inf	0	1.396431849987113	20414.32500000002
	0	1.45111633910679	5.994528474377361	0	0	0	inf	0	1.395322686714767	20449.93100000002
	0	1.178738114347164	5.371977325322035	0	0	0	inf	0	1.394202053591575	20485.91700000002
	0	1.302388968961701	2.087061226459767	0	0	0	inf	0	1.393069959115714	20520.30300000001
	0	1.284742658302018	1.285401107714151	0	0	0	inf	0	1.391926412022411	20547.99200000001
	0	0.6849122062160593	3.567884862538897	0	0	0	inf	0	1.390771421318782	20583.59800000001
	0	0.6608898568070131	2.485775630837317	0	0	0	inf	0	1.389604996283574	20620.48300000001
	0	0.4633679209761589	5.564771906890641	0	0	0	inf	0	1.388427146466895	20654.96900000001
	0	0.2668374854927321	6.012605194394489	0	0	0	inf	0	1.387237881689945	20686.45600000001
	0	0.5394398463381841	2.412521766094393	0	0	0	inf	0	1.386037212044732	20720.94200000001
	0	0.7322576063082344	4.008396994256906	0	0	0	inf	0	1.384825147893788	20755.32800000001
	0	1.096572330119365	4.578645999048121	0	0	0	inf	0	1.383601699869876	20790.93400000001
	0	1.296898505323854	4.798586483429816	0	0	0	inf	0	1.382366878875686	20826.54000000001
	0	0.5835085830569124	4.600383371576925	0	0	0	inf	0	1.381120696083534	20863.42500000001
	0	0.6127529814843766	3.599181741486809	0	0	0	inf	0	1.379863162935043	20893.21300000001
	0	0.7693748218726993	3.669670977669902	0	0	0	inf	0	1.378594291140828	20930.09800000001
	0	0.4291731512396711	0.3241151707987342	0	0	0	inf	0	1.377314092680165	20961.58500000001
	0	0.7678416332430524	1.547714827040338	0	0	0	inf	0	1.376022579800661	20997.19100000001
	0	1.275013496540013	3.251953778755528	0	0	0	inf	0	1.374719765017911	21032.79700000001
	0	1.361206716748593	3.359861073651849	0	0	0	inf	0	1.373405661115154	21068.78300000001
	0	1.269026608363809	4.347714598301351	0	0	0	inf	0	1.372080281142918	21103.16900000001
	0	1.146289239056152	2.700469038583314	0	0	0	inf	0	1.370743638418661	21132.95700000001
	0	0.9277436257427678	0.8161322832970797	0	0	0	inf	0	1.369395746526407	21172.94100000001
	0	0.9800205605068228	4.062158989595829	0	0	0	inf	0	1.368036619316368	21200.63000000001
	0	1.485053815316146	0.09119482576332416	0	0	0	inf	0	1.36666627090457	21236.23600000001
	0	1.541773596628504	0.2478269194865916	0	0	0	inf	0	1.365284715672463	21271.84200000001
	0	1.533042050612631	5.056126782949875	0	0	0	inf	0	1.363891968266533	21307.82800000001
	0	1.238437635235894	0.9562667567364826	0	0	0	inf	0	1.362488043597899	21335.51700000001
	0	1.476809729691076	1.499259680344984	0	0	0	inf	0	1.36107295684191	21369.90300000001
	0	0.7409358252762885	0.5360455967524089	0	0	0	inf	0	1.359646723437733	21405.50900000001
	0	0.6170142998389008	5.784428194528147	0	0	0	inf	0	1.358209359087937	21441.11500000001
	0	0.3497105728357201	4.652186600839435	0	0	0	inf	0	1.356760879758064	21477.10100000001
	0	0.4022231533768635	1.662033602576251	0	0	0	inf	0	1.355301301676201	21508.58800000001
	0	0.3214400523964724	2.845116266008205	0	0	0	inf	0	1.353830641332543	21544.19400000001
	0	0.5108184540772056	3.835960752086081	0	0	0	inf	0	1.35234891547895	21579.80000000001
	0	0.4668478488004565	0.6209105633091667	0	0	0	inf	0	1.350856141128494	21614.28600000001
	0	0.7943685668873288	5.251263096029774	0	0	0	inf	0	1.349352335555006	21654.27000000001
	0	0.5720727640789525	1.440703315536751	0	0	0	inf	0	1.347837516292612	21688.75600000001
	0	0.3354331486200291	0.8811613800751061	0	0	0	inf	0	1.346311701135266	21724.36200000001
	0	0.1236847758684528	5.021524780462059	0	0	0	inf	0	1.344774908136271	21759.96800000001
	0	0.5811769946595873	4.859150176980364	0	0	0	inf	0	1.343227155607803	21794.35400000001
	0	0.790185636273964	5.60328620697269	0	0	0	inf	0	1.341668462120419	21824.14200000001
	0	0.8198835403539184	5.159631170720772	0	0	0	inf	0	1.340098846502566	21857.79800000001
	0	0.5498560985386335	4.104071108427291	0	0	0	inf	0	1.338518327840081	21894.683
	0	0.5361135937652808	0.4644843681086996	0	0	0	inf	0	1.336926925475683	21926.17000000001
	0	0.9089963637070434	1.547998847050017	0	0	0	inf	0	1.335324659008464	21960.65600000001
	0	1.545589990016474	0.4412913480625278	0	0	0	inf	0	1.333711548293367	22000.64000000001
	0	0.8775929426374396	6.094340634306107	0	0	0	inf	0	1.332087613440666	22034.29600000001
	0	0.6273078301437293	2.160244895785297	0	0	0	inf	0	1.330452874815432	22068.78200000001
	0	0.3039172434715178	5.127400581637012	0	0	0	inf	0	1.328807353036996	22100.26900000001
	0	0.1076102928966917	3.029945515019499	0	0	0	inf	0	1.327151068978411	22136.25500000001
	0	0.1647908766523055	3.867087613426143	0	0	0	inf	0	1.325484043765899	22163.94400000001
	0	0.5112043145811712	5.159332872730573	0	0	0	inf	0	1.323806298778299	22198.33000000001
	0	0.8108423458904703	5.356834970034996	0	0	0	inf	0	1.322117855646505	22234.31600000001
	0	0.8627661897768768	4.933226590199602	0	0	0	inf	0	1.320418736252899	22268.702
	0	0.9389520948405775	4.781142303362294	0	0	0	inf	0	1.318708962730782	22303.18800000001
	0	0.9325366682896965	2.892322643134506	0	0	0	inf	0	1.31698855746379	22334.67500000001
	0	0.9776654267325448	3.417986218641602	0	0	0	inf	0	1.315257543085316	22370.66100000001
	0	1.000917276384249	3.808997197409731	0	0	0	inf	0	1.313515942477915	22405.04700000001
	0	1.009177102851461	1.835149785247772	0	0	0	inf	0	1.31176377877271	22438.703
	0	1.140592065561822	1.962553017578273	0	0	0	inf	0	1.310001075348791	22472.359
	0	1.175948656703445	5.579913462593886	0	0	0	inf	0	1.308227855832607	22506.845
	0	1.25694116589749	3.213808377864055	0	0	0	inf	0	1.306444144097349	22534.534
	0	1.421861426348489	4.368522280366129	0	0	0	inf	0	1.304649964262337	22568.92
	0	1.517812349053708	4.053283252227125	0	0	0	inf	0	1.302845340692392	22604.906
	0	1.358737131621135	4.227186326863198	0	0	0	inf	0	1.301030297997202	22640.512
	0	1.424115862631515	4.613007704790505	0	0	0	inf	0	1.299204861030693	22676.118
	0	0.4580245981894576	4.221492920676425	0	0	0	inf	0	1.297369054890381	22711.724
	0	0.3858311901486751	4.116129453823447	0	0	0	inf	0	1.295522904916727	22747.33
	0	0.5270130055399522	1.666971736192671	0	0	0	inf	0	1.293666436692482	22778.817
	0	0.9232172633419842	3.833792104223377	0	0	0	inf	0	1.291799676042031	22814.803
	0	1.352258796718914	2.919130721014682	0	0	0	inf	0	1.289922649030726	22849.189
	0	0.9514527590494823	2.17595484729658	0	0	0	inf	0	1.288035381964217	22882.845
	0	0.6948315764431997	5.19915037930857	0	0	0	inf	0	1.286137901387775	22917.331
	0	1.007830166398999	4.216640162057416	0	0	0	inf	0	1.284230234085614	22952.937
	0	1.475672933107457	2.305426305993969	0	0	0	inf	0	1.2823124070802	22980.626
	0	0.4567772481876619	3.222546209153187	0	0	0	inf	0	1.280384447631566	23017.511
	0	0.3326728057230827	1.603784004537154	0	0	0	inf	0	1.278446383236605	23053.117
	0	0.7234458982600086	0.651522448476193	0	0	0	inf	0	1.276498241628374	23080.806
	0	1.259592450193501	2.108929491217189	0	0	0	inf	0	1.274540050775385	23120.79
	0	0.912522947249515	2.397775569920356	0	0	0	inf	0	1.27257183888089	23150.578
	0	0.5025780322204155	3.133630741344874	0	0	0	inf	0	1.27059363438216	23184.964
	0	0.5480508650908983	4.499309344035872	0	0	0	inf	0	1.268605465949766	23220.95
	0	0.6906905157556619	6.241283838069243	0	0	0	inf	0	1.266607362486844	23248.639
	0	0.5010674149536941	4.574369542796049	0	0	0	inf	0	1.264599353128363	23288.623
	0	1.290945177366678	1.049079060264376	0	0	0	inf	0	1.262581467240384	23323.109
	0	1.234980137728777	3.120682441895617	0	0	0	inf	0	1.260553734419316	23358.715
	0	1.247282417979523	5.491075320908081	0	0	0	inf	0	1.258516184491163	23393.101
	0	1.128839235092308	4.830468626715287	0	0	0	inf	0	1.25646884751077	23427.587
	0	0.690687215892405	5.16453146165464	0	0	0	inf	0	1.254411753761062	23463.193
	0	0.7881874256207805	5.306590021162826	0	0	0	inf	0	1.252344933752278	23498.799
	0	0.9333313699192632	4.027227171741266	0	0	0	inf	0	1.250268418221198	23533.18499999999
	0	0.7888438858210565	5.389436428638767	0	0	0	inf	0	1.248182238130371	23562.97299999999
	0	0.9177104467431042	3.340423784878084	0	0	0	inf	0	1.246086424667329	23602.95699999999
	0	0.8293372243240124	2.700501869906113	0	0	0	inf	0	1.243981009243804	23636.61299999999
	0	0.4505967590284838	4.051824533915564	0	0	0	inf	0	1.241866023494936	23666.40099999999
	0	0.4667944129094496	3.48690910386776	0	0	0	inf	0	1.239741499278477	23706.38499999999
	0	0.6165041944029348	3.526116953868247	0	0	0	inf	0	1.237607468673988	23736.173
	0	0.5908794581373793	3.62995345711289	0	0	0	inf	0	1.235463963982035	23776.157
	0	0.700552688158801	5.305799902933558	0	0	0	inf	0	1.233311017723379	23803.84599999999
	0	0.8131254923791847	2.977629500590936	0	0	0	inf	0	1.231148662638157	23838.33199999999
	0	1.366461993450032	1.150377391849304	0	0	0	inf	0	1.228976931685064	23875.21699999999
	0	0.7951419775866582	3.529436325246792	0	0	0	inf	0	1.226795858040527	23906.70399999999
	0	1.540324000664471	6.241179168566489	0	0	0	inf	0	1.224605475097873	23943.58899999999
	0	1.494565737285009	5.482465863438698	0	0	0	inf	0	1.222405816466497	23973.37699999999
	0	1.400540427853945	5.655209986169389	0	0	0	inf	0	1.22019691597102	24013.36099999999
	0	1.407511855532873	1.889703202545711	0	0	0	inf	0	1.217978807650446	24047.84699999999
	0	1.475682132181086	5.492471238226663	0	0	0	inf	0	1.215751525757313	24079.334
	0	1.548637733579755	1.766448741168048	0	0	0	inf	0	1.213515104756836	24113.82
	0	1.238578997464245	3.403245225497976	0	0	0	inf	0	1.211269579326054	24148.20599999999
	0	1.018349402873524	4.183048245501176	0	0	0	inf	0	1.209014984352962	24185.09099999999
	0	1.553043465925835	3.230137308601272	0	0	0	inf	0	1.20674836667449	24218.74699999999
	0	1.320687251973222	5.815714921677753	0	0	0	inf	0	1.204469792683494	24246.43599999999
	0	1.230378820373797	0.4227281581553726	0	0	0	inf	0	1.202179328918949	24282.42199999999
	0	1.383451728422092	4.022235272428901	0	0	0	inf	0	1.199877042064282	24310.11099999999
	0	1.481074782820962	4.904944253095373	0	0	0	inf	0	1.197562998945719	24350.09499999999
	0	1.050979227793343	5.387749293646571	0	0	0	inf	0	1.195237266530619	24379.88299999999
	0	1.322064331231497	1.427157846652968	0	0	0	inf	0	1.192899911925812	24414.26899999999
	0	1.407792016531785	4.643212883572282	0	0	0	inf	0	1.190551002375942	24450.25499999999
	0	0.5440245090201411	5.662852819421424	0	0	0	inf	0	1.188190605261801	24481.74199999999
	0	0.7466456624395107	5.942238813530203	0	0	0	inf	0	1.185818788098668	24518.62699999999
	0	1.008595821342082	3.02071019438695	0	0	0	inf	0	1.183435618534644	24546.31599999999
	0	0.5294475153072616	1.566412712405793	0	0	0	inf	0	1.181041164348991	24580.80199999999
	0	0.6504513079823262	1.969935564573412	0	0	0	inf	0	1.178635493450468	24615.18799999999
	0	0.9033165540586863	2.084625971145492	0	0	0	inf	0	1.176218673875667	24651.17399999999
	0	0.9212391225505224	5.651150292219619	0	0	0	inf	0	1.173790773787349	24682.66099999999
	0	0.674035371268921	2.155657803907431	0	0	0	inf	0	1.171351861472782	24719.54599999999
	0	0.6938854290036764	5.294551110889373	0	0	0	inf	0	1.168902005342074	24747.23499999999
	0	0.4604572710194182	5.648156921612859	0	0	0	inf	0	1.166441273926513	24782.84099999999
	0	0.4944310227986297	0.6742566454612842	0	0	0	inf	0	1.163969735876897	24819.72599999998
	0	0.7005829212490617	5.392211612930218	0	0	0	inf	0	1.161487459961879	24853.38199999998
	0	0.2870236298549456	3.376785012741664	0	0	0	inf	0	1.158994515066296	24887.86799999998
	0	0.3411932980311072	1.736487760893894	0	0	0	inf	0	1.156490970189507	24919.35499999999
	0	0.4334737702788304	5.431870873742064	0	0	0	inf	0	1.153976894443733	24953.84099999999
	0	0.5302069836056956	4.389893954049342	0	0	0	inf	0	1.151452357052392	24988.22699999998
	0	0.6123111983378361	5.166993355361384	0	0	0	inf	0	1.148917427348435	25023.83299999998
	0	0.6838433008113328	5.609816607998738	0	0	0	inf	0	1.146372174772684	25060.71799999998
	0	0.3457468144870309	3.996718207771814	0	0	0	inf	0	1.143816668872175	25094.37399999998
	0	0.1686995343579442	1.544524021779146	0	0	0	inf	0	1.141250979298489	25128.02999999998
	0	0.1930072198672167	4.484132741939135	0	0	0	inf	0	1.138675175806096	25162.51599999998
	0	0.03363803401423934	4.246944377127434	0	0	0	inf	0	1.136089328250692	25198.12199999998
	0	0.1907550106185174	4.901391419687954	0	0	0	inf	0	1.133493506587543	25225.81099999998
	0	0.7606152903556138	4.891442105287553	0	0	0	inf	0	1.130887780869821	25265.79499999998
	0	1.370040856775403	5.225592175546275	0	0	0	inf	0	1.128272221246948	25295.58299999998
	0	1.566964640124422	6.249198826587211	0	0	0	inf	0	1.125646897962938	25335.56699999998
	0	1.074672606303786	2.453772798498115	0	0	0	inf	0	1.123011881354739	25370.05299999998
	0	0.3678069316224776	3.557046849390431	0	0	0	inf	0	1.120367241850578	25397.74199999998
	0	0.4785036101816371	0.3139432123363122	0	0	0	inf	0	1.117713049968305	25437.72599999998
	0	0.9846456291668948	4.044623442122209	0	0	0	inf	0	1.115049376313738	25472.21199999998
	0	1.198598531181265	0.06958433194617442	0	0	0	inf	0	1.112376291579008	25507.81799999998
	0	1.221975914574872	3.887503113940284	0	0	0	inf	0	1.10969386654091	25539.30499999998
	0	1.479735449999297	3.321103815983506	0	0	0	inf	0	1.107002172059249	25574.91099999998
	0	1.197603425351185	2.168920823847174	0	0	0	inf	0	1.104301279075187	25610.89699999998
	0	0.8742181307933401	2.122176799502178	0	0	0	inf	0	1.101591258609599	25646.50299999998
	0	0.4482549679187512	2.247919738203073	0	0	0	inf	0	1.098872181761419	25680.88899999998
	0	0.433145755962298	2.520984808788029	0	0	0	inf	0	1.096144119705998	25714.54499999998
	0	0.9649960609012187	1.16154300949843	0	0	0	inf	0	1.09340714369333	25748.20099999998
	0	1.358687899101705	5.23253360285922	0	0	0	inf	0	1.090661325046294	25775.88999999998
	0	1.268519702809433	0.2322990488835046	0	0	0	inf	0	1.087906735158874	25811.87599999998
	0	1.403579445916534	3.964909153368012	0	0	0	inf	0	1.085143445494404	25843.36299999998
	0	0.4760389107262221	4.659263977653595	0	0	0	inf	0	1.082371527583793	25879.34899999998
	0	0.5495418456576682	1.359582729823472	0	0	0	inf	0	1.07959105302376	25914.95499999998
	0	0.8276028950278409	1.660508181362005	0	0	0	inf	0	1.076802093475069	25949.34099999998
	0	0.6506601435229309	6.248091181135905	0	0	0	inf	0	1.074004720660759	25983.82699999998
	0	1.186218963415795	1.207553287389572	0	0	0	inf	0	1.071199006364382	26011.51599999998
	0	1.497193110004004	0.9145117626324719	0	0	0	inf	0	1.068385022428235	26051.49999999998
	0	1.465749966602906	1.209119055561345	0	0	0	inf	0	1.065562840751592	26079.18899999998
	0	1.556685644918939	0.5585953286059464	0	0	0	inf	0	1.062732533288946	26116.07399999998
	0	0.9932341812014978	6.125181573224133	0	0	0	inf	0	1.059894172048235	26149.72999999997
	0	0.7705361661086252	3.637157716955322	0	0	0	inf	0	1.057047829089089	26184.21599999997
	0	0.8496623226243283	2.472911188578969	0	0	0	inf	0	1.054193576521056	26219.82199999997
	0	0.8936967333096512	6.101913859982346	0	0	0	inf	0	1.051331486501848	26247.51099999997
	0	0.8543348849145405	4.598336964491395	0	0	0	inf	0	1.048461631235573	26281.89699999997
	0	1.169506787046823	2.064130554684056	0	0	0	inf	0	1.045584082970977	26317.88299999997
	0	1.225496779453699	1.401302600926286	0	0	0	inf	0	1.042698913999681	26352.26899999997
	0	0.9341107736428563	3.855469864217262	0	0	0	inf	0	1.039806196654425	26386.75499999997
	0	1.043134628514503	4.666763354578933	0	0	0	inf	0	1.036906003307304	26421.14099999997
	0	0.987326831369756	2.021788135497289	0	0	0	inf	0	1.033998406368014	26454.79699999997
	0	0.660941820803251	1.193959162209637	0	0	0	inf	0	1.031083478282093	26488.45299999997
	0	1.175309185940263	4.681264864116038	0	0	0	inf	0	1.028161291529164	26522.93899999997
	0	1.126596658095433	1.861502591311115	0	0	0	inf	0	1.025231918621183	26550.62799999997
	0	0.669460265239506	6.115886834946728	0	0	0	inf	0	1.022295432100682	26587.51299999997
	0	0.6478800855818969	5.473555095258227	0	0	0	inf	0	1.019351904539016	26615.20199999996
	0	1.031537714153839	4.890532845363261	0	0	0	inf	0	1.016401408534614	26649.58799999996
	0	1.305610423084826	5.197411688274755	0	0	0	inf	0	1.013444016711224	26685.19399999996
	0	0.6324236997011229	2.036676235909312	0	0	0	inf	0	1.010479801716168	26719.67999999996
	0	0.4265551603622997	3.117395009842745	0	0	0	inf	0	1.00750883621859	26753.33599999996
	0	0.2581694977498687	3.206899421690956	0	0	0	inf	0	1.004531192907711	26790.22099999996
	0	0.5630336536598994	4.940029195106256	0	0	0	inf	0	1.001546944491085	26817.90999999996
	0	0.9194868497123506	6.230785346405654	0	0	0	inf	0	0.9985561636928494	26857.89399999996
	0	1.373598438353475	3.527888129990025	0	0	0	inf	0	0.9955589232519889	26892.37999999996
	0	1.467744027010448	0.3803054243920272	0	0	0	inf	0	0.9925552959205904	26923.86699999996
	0	1.154633912003007	0.4317515100171292	0	0	0	inf	0	0.9895453544621036	26959.85299999996
	0	0.4971528457479856	1.014465503053827	0	0	0	inf	0	0.986529171649603	26991.33999999996
	0	0.8675136180409692	3.337007244085676	0	0	0	inf	0	0.9835068202640528	27025.82599999996
	0	0.8657013145036589	4.193757457593691	0	0	0	inf	0	0.9804783730925698	27060.21199999996
	0	1.016661283780731	3.646136028089074	0	0	0	inf	0	0.9774439029266915	27096.19799999996
	0	1.434655094635434	3.729691000430257	0	0	0	inf	0	0.9744034825606437	27130.58399999996
	0	0.7708007452300121	3.607534796189547	0	0	0	inf	0	0.9713571847896117	27164.23999999996
	0	1.453809263577252	0.8229306846447457	0	0	0	inf	0	0.9683050824080118	27191.92899999996
	0	1.119546049250122	3.856593963530209	0	0	0	inf	0	0.9652472482077646	27226.41499999996
	0	0.9852932799909788	4.040063042303295	0	0	0	inf	0	0.9621837549765723	27266.39899999996
	0	0.5242885484967295	5.412432415850581	0	0	0	inf	0	0.9591146754961949	27294.08799999996
	0	0.4398305030691869	5.776804464912694	0	0	0	inf	0	0.9560400825407305	27330.07399999996
	0	0.6263704059613401	5.748390985750532	0	0	0	inf	0	0.9529600488748967	27365.67999999996
	0	0.5581759056381699	5.708648308947716	0	0	0	inf	0	0.9498746472523152	27401.28599999996
	0	0.5836142097437166	2.674904379793084	0	0	0	inf	0	0.9467839504137969	27428.97499999996
	0	1.273501938271347	1.912844071896444	0	0	0	inf	0	0.9436880310856295	27468.95899999996
	0	1.390809480130063	2.311297555078852	0	0	0	inf	0	0.9405869619778684	27498.74699999996
	0	1.568248942282352	2.583388060058311	0	0	0	inf	0	0.9374808157826287	27535.63199999996
	0	1.180442502162756	2.590306629525145	0	0	0	inf	0	0.9343696651723798	27571.23799999996
	0	0.6888072825068029	2.554497983379214	0	0	0	inf	0	0.9312535827982426	27606.84399999996
	0	0.974733946389109	2.729724434688386	0	0	0	inf	0	0.9281326412882881	27642.44999999996
	0	1.561494026718407	2.833890869038242	0	0	0	inf	0	0.9250069132458396	27673.93699999996
	0	1.108251807878927	1.287041585848911	0	0	0	inf	0	0.9218764712477758	27709.92299999996
	0	0.7617272207190747	0.6047756350822056	0	0	0	inf	0	0.9187413878428391	27744.30899999996
	0	0.6696113736201308	3.218625797420287	0	0	0	inf	0	0.9156017355499424	27771.99799999996
	0	1.123307828932837	4.002679905183903	0	0	0	inf	0	0.9124575868564819	27807.60399999996
	0	1.267352693075808	5.786640560587941	0	0	0	inf	0	0.9093090142166508	27842.08999999996
	0	1.40201638344031	3.20242784529524	0	0	0	inf	0	0.9061560900497561	27882.07399999996
	0	1.413300291207429	5.428865422126719	0	0	0	inf	0	0.9029988867385371	27916.55999999996
	0	1.430827999405385	5.702905464196874	0	0	0	inf	0	0.8998374766274893	27950.94599999996
	0	1.487094974659523	1.086739182705159	0	0	0	inf	0	0.8966719320211867	27984.60199999996
	0	1.271685009121096	0.01564979681256062	0	0	0	inf	0	0.8935023251826113	28018.25799999995
	0	1.320558162399306	6.251100312509742	0	0	0	inf	0	0.8903287283314819	28048.04599999995
	0	1.41692930295183	6.171492805837516	0	0	0	inf	0	0.8871512136425885	28082.43199999995
	0	0.8331983915216146	5.712823457239793	0	0	0	inf	0	0.8839698532441275	28118.03799999995
	0	0.5982089954936347	4.904187077768256	0	0	0	inf	0	0.8807847192160407	28153.64399999995
	0	0.9053264796118135	4.074422785142232	0	0	0	inf	0	0.8775958835883577	28188.12999999995
	0	0.9427698123608497	1.951983229213255	0	0	0	inf	0	0.8744034183395398	28225.01499999995
	0	0.5491833011309627	4.534558406735073	0	0	0	inf	0	0.8712073953948296	28256.50199999995
	0	1.484771493123636	4.986390768993246	0	0	0	inf	0	0.8680078866245997	28290.98799999995
	0	0.9876895515056169	3.620030647885272	0	0	0	inf	0	0.8648049638427092	28325.37399999995
	0	1.437223013795446	1.311949342554456	0	0	0	inf	0	0.8615986988048587	28362.25899999995
	0	1.499412142347769	0.3119395796335169	0	0	0	inf	0	0.8583891632069525	28389.94799999995
	0	1.416039176296321	0.3194110815011015	0	0	0	inf	0	0.8551764286834613	28425.55399999995
	0	1.444724123702902	1.461238163824717	0	0	0	inf	0	0.8519605668057896	28461.15999999995
	0	1.264971938092015	0.8090761822813519	0	0	0	inf	0	0.8487416490806452	28498.04499999995
	0	0.1143353873295423	4.474437889615608	0	0	0	inf	0	0.8455197469484137	28525.73399999995
	0	0.3910063172818367	0.3928313364294382	0	0	0	inf	0	0.842294931781534	28561.33999999995
	0	0.3789685233134184	4.706058468893922	0	0	0	inf	0	0.8390672748828805	28598.22499999994
	0	0.3616252705431726	5.79722825536939	0	0	0	inf	0	0.8358368474841451	28631.88099999994
	0	1.335220046558013	6.038398132261001	0	0	0	inf	0	0.8326037207442256	28666.36699999994
	0	1.375911551995888	3.967876335087759	0	0	0	inf	0	0.8293679657476155	28697.85399999994
	0	1.22850727791082	1.190469505311349	0	0	0	inf	0	0.8261296535027993	28733.83999999995
	0	1.494919725264055	3.238414547502067	0	0	0	inf	0	0.8228888549406493	28761.52899999994
	0	1.040504380350366	0.4190896949208422	0	0	0	inf	0	0.819645640912828	28801.51299999994
	0	0.9487035638370523	4.358039975062816	0	0	0	inf	0	0.8164000821901929	28835.99899999995
	0	1.229386206175535	0.2744230549959212	0	0	0	inf	0	0.813152249461205	28867.48599999995
	0	1.151359036368378	1.109688963757606	0	0	0	inf	0	0.8099022133303421	28904.37099999994
	0	0.8296015042684579	2.653583956469284	0	0	0	inf	0	0.8066500443165145	28938.85699999995
	0	0.8624081229390098	4.468126205893149	0	0	0	inf	0	0.8033958128514856	28974.46299999995
	0	1.083231012510994	0.9139502948872291	0	0	0	inf	0	0.8001395892782955	29005.94999999995
	0	0.8092136819476886	0.7977129724041987	0	0	0	inf	0	0.7968814438496895	29041.55599999995
	0	0.7767666386366211	1.160407493013309	0	0	0	inf	0	0.7936214467265487	29077.16199999995
	0	1.019459817502048	1.353800465405733	0	0	0	inf	0	0.7903596679763268	29114.04699999994
	0	1.515657124486346	2.434140581184508	0	0	0	inf	0	0.7870961775714893	29141.73599999994
	0	1.152397738767189	0.2623571928180866	0	0	0	inf	0	0.7838310453879574	29177.34199999994
	0	1.26256992527626	2.574696246630801	0	0	0	inf	0	0.7805643412035554	29214.22699999994
	0	1.155085884404367	4.80577896684683	0	0	0	inf	0	0.7772961346964629	29248.71299999994
	0	0.9616113556590287	0.01930024882772585	0	0	0	inf	0	0.7740264954436696	29276.40199999994
	0	0.9359293086171697	0.5414405599562215	0	0	0	inf	0	0.7698834622771	29313.28699999994
	0	1.082711046981879	0.3392828582271008	0	0	0	inf	0	0.7657481963161656	29347.67299999994
	0	1.320571688087397	4.647647264825906	0	0	0	inf	0	0.7616207385325904	29382.15899999994
	0	1.343817895248937	5.829012996390738	0	0	0	inf	0	0.7575011296700839	29417.76499999994
	0	1.196183050802226	0.792401037260241	0	0	0	inf	0	0.7533894102438461	29452.15099999994
	0	1.186336167142784	3.065651365618606	0	0	0	inf	0	0.7492856205400779	29486.63699999994
	0	1.116963514243968	4.328251813263151	0	0	0	inf	0	0.7451898006154973	29521.02299999994
	0	0.8942581997071476	4.634229715444505	0	0	0	inf	0	0.7411019902968619	29550.81099999994
